Nombre Oficial;Comuna;Vía;Número;Dirección;Teléfono;Tiene Servicio de Urgencia;Tipo de Urgencia;Tipo de SAPU
Centro Médico Vivaceta;Independencia;Avenida;957;Vivaceta;229770220;NO;No Aplica;No Aplica
Centro de Salud Familiar Cerro Navia;Cerro Navia;Calle;7965;Sado;225742900;NO;No Aplica;No Aplica
SAPU Luis Chavarría;Cerro Navia;Pasaje;7965;Sado;227809603;SI;Urgencia Ambulatoria (SAPU);Largo
Centro Médico Vida Integra Tobalaba;Providencia;Calle;155;Tobalaba;225664761;NO;No Aplica;No Aplica
Servicio Médico Legal Santiago-Sede Central;Independencia;Avenida;1012;La Paz, Santiago;27823500;NO;No Aplica;No Aplica
COSAM Quinta Normal;Quinta Normal;Calle;5151;Dr. Carlos Ottolenghi;225743901;NO;No Aplica;No Aplica
Hospital Metropolitano (Ex Militar);Providencia;Calle;50;Holanda;Pendiente;NO;No Aplica;No Aplica
Centro Metropolitano de Sangre y Tejidos;Providencia;Avenida;115;Vitacura;225681506;NO;No Aplica;No Aplica
Hospital Dipreca Teniente Hernán Merino;Las Condes;Avenida;1200;Vital Apoquindo;222401282;SI;Urgencia Hospitalaria (UEH);No Aplica
Centro Comunitario de Salud Familiar Catamarca;Quinta Normal;Calle;2232;Catamarca;Pendiente;NO;No Aplica;No Aplica
Centro Comunitario de Salud Familiar Antumalal;Quinta Normal;Calle;5967;Heriberto Rojas;Pendiente;NO;No Aplica;No Aplica
Instituto Nacional del Cáncer Dr. Caupolicán Pardo Correa (Santiago, Recoleta);Independencia;Avenida;1010;Profesor Zañartu;225757100;NO;No Aplica;No Aplica
COSAM Las Condes;Las Condes;Avenida;153;Enrique Foster Sur;223358254;NO;No Aplica;No Aplica
SAPU Dr. Adalberto Steeger;Cerro Navia;Calle;1629;Huelén;226430088;SI;Urgencia Ambulatoria (SAPU);Corto
Centro de Salud Familiar Lo Amor;Cerro Navia;Calle;2198;Neptuno;227720332;NO;No Aplica;No Aplica
SAPU Juan Antonio Ríos;Independencia;Calle;1180;Soberanía;227354966;SI;Urgencia Ambulatoria (SAPU);Corto
Centro de Salud Familiar Dr. Adalberto Steeger;Cerro Navia;Calle;1629;Huelén;225744050;NO;No Aplica;No Aplica
Centro de Salud Familiar Juan Antonio Ríos;Independencia;Calle;1180;Soberanía;Pendiente;NO;No Aplica;No Aplica
COSAM Cerro Navia;Cerro Navia;Calle;2206;5 de Febrero;225745052;NO;No Aplica;No Aplica
SAPU Aníbal Ariztía;Las Condes;Avenida;1229;La Escuela;227305584;SI;Urgencia Ambulatoria (SAPU);Largo
Centro de Salud Familiar Aníbal Ariztía;Las Condes;Avenida;1140;Paúl Harris;227305500;NO;No Aplica;No Aplica
Centro Vida Integra de Las Condes;Las Condes;Avenida;3281;Apoquindo;223348806;NO;No Aplica;No Aplica
Pensionado San José;Las Condes;Avenida;5850;Cristóbal Colón;222128516;NO;No Aplica;No Aplica
Centro Médico Dávila Las Condes;Las Condes;Avenida;110;El Bosque Norte;225779300;NO;No Aplica;No Aplica
Complejo Hospitalario San José (Santiago, Independencia);Independencia;Calle;1196;San José;225680000;SI;Urgencia Hospitalaria (UEH);No Aplica
Hospital modular de Campaña Hospital San José Antiguo;Independencia;Calle;1086-1108;San José;Pendiente;NO;No Aplica;No Aplica
Centro Comunitario de Salud Familiar Los Lagos (Unidad Vecinal Nº 33);Cerro Navia;Calle;1780;Lanalhue;225759832;NO;No Aplica;No Aplica
GENOSUR (Las Condes);Las Condes;Avenida;2736;Avda. Vitacura;56941658295;NO;No Aplica;No Aplica
SAPU DR. AGUSTIN CRUZ MELO;Independencia;Calle;1269;Domingo Santa María;Pendiente;SI;Urgencia Ambulatoria (SAPU);Pendiente
Centro Médico San Jorge Red de Salud UC CHRISTUS;Las Condes;Avenida;4444;Neveria;Pendiente;NO;No Aplica;No Aplica
Hospital Clínico de Niños Dr. Roberto del Río (Santiago, Independencia);Independencia;Avenida;1085;Profesor Zañartu;225758000;SI;Urgencia Hospitalaria (UEH);No Aplica
Centro de Salud Familiar Agustín Cruz Melo;Independencia;Avenida;1325;Independencia;227355547;NO;No Aplica;No Aplica
Hospital Félix Bulnes Cerda;Cerro Navia;Calle;7432;Mapocho;225744400;SI;Urgencia Hospitalaria (UEH);No Aplica
Centro Médico Medicien;Las Condes;Avenida;100;Américo Vespucio, of. 102, Piso 1;224820000;NO;No Aplica;No Aplica
Centro Médico Alcántara Red de Salud UC CHRISTUS;Las Condes;Avenida;3990;Apoquindo;Pendiente;NO;No Aplica;No Aplica
COSAM Independencia;Independencia;Calle;1485;Belisario Prats;227378222;NO;No Aplica;No Aplica
Integramédica Las Condes;Las Condes;Avenida;4715;Nevería;226366666;NO;No Aplica;No Aplica
Centro Odontológico Uno Salud Dental Escuela Militar;Las Condes;Avenida;4579;Apoquindo, Local 6;6007071010;NO;No Aplica;No Aplica
INTEGRAMEDICA S.A. SUCURSAL LOS DOMINICOS;Las Condes;Avenida;758;Padre Hurtado Sur (piso 2 y 3 er. Piso, Sector Norte );226366666;NO;No Aplica;No Aplica
Centro Dental RedSalud Apoquindo;Las Condes;Avenida;4700;Apoquindo, locales 1 y 2;600 718 6000;NO;No Aplica;No Aplica
Instituto Oftalmológico Puerta del Sol;Las Condes;Avenida;36;Puerta del Sol;224115700;NO;No Aplica;No Aplica
Centro de Salud Familiar Dr. Hernán Urzúa Merino;Renca;Calle;1011;Totoral Bajo;225742800;NO;No Aplica;No Aplica
Centro Integra Médica Manquehue;Las Condes;Avenida;329;Manquehue;226366666;NO;No Aplica;No Aplica
Centro Odontológico Uno Salud Dental Manquehue;Las Condes;Avenida;430;Manquehue Sur, Local 1-A;6007071010;NO;No Aplica;No Aplica
Centro de Salud Familiar Valdivieso;Recoleta;Calle;1892;Los Cipreses;225751250;NO;No Aplica;No Aplica
SAPU Valdivieso;Recoleta;Calle;1892;Adriana Miranda;229457021;SI;Urgencia Ambulatoria (SAPU);Corto
Hospital de Curacaví;Curacaví;Avenida;500;Ambrosio O'Higgins;225745400;SI;Urgencia Hospitalaria (UEH);No Aplica
Clínica Dental Móvil Simple. Pat. PW4083 (Curacaví);Curacaví;Avenida;500;Ambrosio O'Higgins;Pendiente;NO;No Aplica;No Aplica
Clínica Paris SpA;Las Condes;Avenida;142;Hernando de Magallanes;222200949;NO;No Aplica;No Aplica
Clínica Astra Independencia;Independencia;Avenida;1520;Hipódromo Chile;227374809;NO;No Aplica;No Aplica
Hospital Clínico Universidad de Los Andes;Las Condes;Avenida;2501;Plaza;226183000;SI;Urgencia Hospitalaria (UEH);No Aplica
CER;Las Condes;Avenida;5620;Los Militares, Oficina 1819;Pendiente;NO;No Aplica;No Aplica
Centro Comunitario de Salud Familiar Las Enredaderas;Independencia;Calle;2437;Las Enredaderas;Pendiente;NO;No Aplica;No Aplica
Centro Médico Militar Rosa O'Higgins;Las Condes;Avenida;995;Américo Vespucio;224329078;NO;No Aplica;No Aplica
COSAM Renca;Renca;Avenida;4511;Domingo Santa María;226412312;NO;No Aplica;No Aplica
Vacunatorio Medicien Alto El Plomo;Las Condes;Avenida;5855;Cerro El Plomo Nro. 5855, local 10A;562 24820000;NO;No Aplica;No Aplica
SAR Renca;Renca;Calle;4012;José Manuel Balmaceda;225745208;SI;Urgencia ambulatoria (SAR);No Aplica
Centro de Salud Familiar Renca;Renca;Calle;4420;Balmaceda;225745150;NO;No Aplica;No Aplica
Centro de Salud Familiar Quinta Bella;Recoleta;Calle;185;Justicia Social;800500161;NO;No Aplica;No Aplica
Centro Comunitario de Salud Familiar Irene Frei Montalva;Pudahuel;Calle;S/N;Camino Noviciado Km 17;226402595;NO;No Aplica;No Aplica
Centro de la Vision Filial Clinica Las Condes;Las Condes;Avenida;9500;Camino El Alba Nª 9.500, Torre A, piso 2, Oficinas 201 al 208;233030043;NO;No Aplica;No Aplica
Centro de Evaluación el Trabajo (CET) Arauco;Las Condes;Avenida;5413-B;Presidente Kennedy, edificio Centro Médico Clínica Tabancura, piso 2;2578 8381;NO;No Aplica;No Aplica
Centro Asistencial AChS Las Condes;Las Condes;Avenida;5413;Kennedy;228704620;NO;No Aplica;No Aplica
ENSalud;Vitacura;Avenida;1146;Americo Vespucio Norte;9 9499 9701;NO;No Aplica;No Aplica
Centro Médico y Dental MegaSalud Arauco;Las Condes;Avenida;5413;Presidente Kennedy;224968200;NO;No Aplica;No Aplica
COSAM Recoleta;Recoleta;Calle;2705;Inocencia;226296512;NO;No Aplica;No Aplica
Clínica San Carlos de Apoquindo Red de Salud UC CHRISTUS;Las Condes;Avenida;12351;Camino El Alba;227548726;SI;Urgencia Hospitalaria (UEH);No Aplica
Policlínico del Trabajador AChS Parque Las Américas;Conchalí;Avenida;2975;Monterrey;223939800;NO;No Aplica;No Aplica
Centro Médico y Dental MegaSalud Kennedy;Las Condes;Avenida;5735;Kennedy;224317737;NO;No Aplica;No Aplica
Centro de Salud Familiar Apoquindo;Las Condes;Avenida;6611;Cerro Altar;227305000;NO;No Aplica;No Aplica
Biomer S.A.;Las Condes;Avenida;5735;Kennedy;224265277;NO;No Aplica;No Aplica
Centro Médico y Dental MegaSalud Conchalí;Conchalí;Avenida;3161;Fermin Vivaceta;224609317;NO;No Aplica;No Aplica
SAR Bicentenario;Renca;Avenida;8005;Brasil;226425579;SI;Urgencia ambulatoria (SAR);No Aplica
Centro de Salud Familiar Bicentenario;Renca;Avenida;8005;Brasil;Pendiente;NO;No Aplica;No Aplica
Centro Odontológico Uno Salud Dental Vitacura;Vitacura;Avenida;5250;Vitacura, Local 101;6007071010;NO;No Aplica;No Aplica
Clínica Fundación Médica San Cristóbal;Vitacura;Avenida;5292;Luis Pasteur;227549501;NO;No Aplica;No Aplica
San Cristóbal;Vitacura;Avenida;5292;Luis Pasteur;227549527;NO;No Aplica;No Aplica
Central Odontológica de la Fuerzas Armadas y de Orden;Las Condes;Avenida;8631;Las Condes;227826800;NO;No Aplica;No Aplica
Hospital FACH;Las Condes;Avenida;8631;Las Condes;227826000;SI;Urgencia Hospitalaria (UEH);No Aplica
Clínica Oftalmológica Los Andes;Vitacura;Avenida;5951;Las Hualtatas;223704600;NO;No Aplica;No Aplica
Centro Comunitario de Salud Familiar Dr. José Symón Ojeda;Conchalí;Avenida;3988;Barón de Juras Reales;Pendiente;NO;No Aplica;No Aplica
SAPU Alberto Bachelet Martínez;Conchalí;Avenida;3250;Guanaco;225760850;SI;Urgencia Ambulatoria (SAPU);Corto
Centro de Salud Familiar Alberto Bachelet Martínez;Conchalí;Calle;3250;El Guanaco;800500154;NO;No Aplica;No Aplica
Clínica Psiquiátrica Mida;Vitacura;Avenida;1109;Gerónimo de Alderete;227556461;NO;No Aplica;No Aplica
Instituto Europeo del Sueño;Vitacura;Avenida;5607;Luis Pasteur;225962480;NO;No Aplica;No Aplica
Clínica Alemana;Vitacura;Avenida;5951;Vitacura;222101200;SI;Urgencia Hospitalaria (UEH);No Aplica
Centro de Salud Familiar Huamachuco;Renca;Calle;2466;Las Margaritas;225743850;NO;No Aplica;No Aplica
SAPU Huamachuco;Renca;Calle;2466;Las Margaritas;226411020;SI;Urgencia Ambulatoria (SAPU);Corto
Clínica IST Vitacura;Vitacura;Avenida;5950;Santa María;223667800;NO;No Aplica;No Aplica
Centro Comunitario de Salud Familiar Curacaví;Curacaví;Calle;1155;Manuel Rodríguez;225745443;NO;No Aplica;No Aplica
Centro de Diagnóstico Integramédica Alto Las Condes;Las Condes;Avenida;4º nivel;Mall Alto Las Condes;226796500;NO;No Aplica;No Aplica
Santiago Medical Institute SPA;Vitacura;Avenida;6130;Juan XXIII, local 101, 1º Subterráneo;226566666;NO;No Aplica;No Aplica
Centro de Salud Familiar Vitacura;Vitacura;Avenida;1195;Indiana;800500389;NO;No Aplica;No Aplica
COSAM Vitacura;Vitacura;Avenida;1195;Indiana;227561178;NO;No Aplica;No Aplica
Clínica Colonial;Huechuraba;Calle;4515;Palacio Riesco;222742322;NO;No Aplica;No Aplica
SAPU Lucas Sierra;Conchalí;Avenida;4107;Pedro Fontova;227344762;SI;Urgencia Ambulatoria (SAPU);Largo
Centro de Salud Familiar Lucas Sierra;Conchalí;Calle;4107;Pedro Fontova;800500153;NO;No Aplica;No Aplica
Clínica Orema;Vitacura;Avenida;6260;Juan XXIII;224055000;NO;No Aplica;No Aplica
Clínica Psiquiatrica Pocuro;Vitacura;Avenida;9000;Presidente Kennedy;222204737;NO;No Aplica;No Aplica
Centro Oftalmológico Luis Pasteur;Vitacura;Avenida;5917;Luis Pasteur;225205900;NO;No Aplica;No Aplica
SAR Recoleta;Recoleta;Avenida;1099;Zapadores;226262284;SI;Urgencia ambulatoria (SAR);No Aplica
Centro de Salud Mutual CChC las Tranqueras;Vitacura;Avenida;1327;Las Tranqueras;222203803;NO;No Aplica;No Aplica
Centro de Salud Familiar Cristo Vive (ONG);Recoleta;Avenida;4125;Recoleta;226226380;NO;No Aplica;No Aplica
Clínica Milano;Las Condes;Avenida;645;Estoril;232208310;NO;No Aplica;No Aplica
SAPU Cristo Vive;Recoleta;Avenida;4125;Recoleta;226226380;SI;Urgencia Ambulatoria (SAPU);Largo
Centro de Salud Familiar Dr. Juan Petrinovic (Ex Scroggie);Recoleta;Calle;670;Teniente Colipí;225750792;NO;No Aplica;No Aplica
Teledoc;Las Condes;Avenida;120;Estoril, Oficina 606;225888610;NO;No Aplica;No Aplica
Clínica Las Condes;Las Condes;Avenida;441;Lo Fontecilla;224888450;SI;Urgencia Hospitalaria (UEH);No Aplica
Clínica RedSalud Vitacura;Vitacura;Avenida;1185;Tabancura;600 718 6000;SI;Urgencia Hospitalaria (UEH);No Aplica
Procedimientos Clínicos Alto Tabancura;Vitacura;Avenida;1515;Tabancura;223719062;NO;No Aplica;No Aplica
Centro Comunitario de Salud Familiar Alberto Bachelet;Conchalí;Pasaje;1424;Cunaco;232444179;NO;No Aplica;No Aplica
Centro de Salud Familiar José Symon Ojeda;Conchalí;Avenida;2895;El Cortijo;226231674;NO;No Aplica;No Aplica
Centro Comunitario de Salud Familiar Pucara de Lasana;Quilicura;Avenida;211;Las Torres;226073310;NO;No Aplica;No Aplica
Centro Asistencial AChS Vespucio Oeste;Quilicura;Calle;162;Cordillera;227390631;NO;No Aplica;No Aplica
SAR Conchalí;Conchalí;Avenida;5663;Independencia;232444132;SI;Urgencia ambulatoria (SAR);No Aplica
Centro de Salud Familiar El Barrero;Huechuraba;Calle;305;Las Petunias;800500156;NO;No Aplica;No Aplica
Centro Comunitario de Salud Familiar Dr. Lucas Sierra;Conchalí;Pasaje;1343;La Puntilla;Pendiente;NO;No Aplica;No Aplica
Centro de Salud Familiar La Pincoya;Huechuraba;Avenida;5580;Recoleta;800500157;NO;No Aplica;No Aplica
SAR La Pincoya;Huechuraba;Avenida;5580;Recoleta;226268509;SI;Urgencia ambulatoria (SAR);No Aplica
Policlínico Instituto de Seguridad del Trabajo de Quilicura;Quilicura;Avenida;1720;Américo Vespucio;226032082;NO;No Aplica;No Aplica
COSAM Huechuraba;Huechuraba;Avenida;5696;Recoleta;222440528;NO;No Aplica;No Aplica
Laboratorio Clínico BIOSOLUCIONES;Lo Barnechea;Avenida;12438;Las Condes piso 3.;56 223279417;NO;No Aplica;No Aplica
Vacunatorio Medicien_Vitacura;Vitacura;Avenida;150;San Francisco de Asís Nro. 150,Oficina 103;56222152132;NO;No Aplica;No Aplica
Centro de Salud Familiar Juanita Aguirre;Conchalí;Calle;1835;Altona;225750350;NO;No Aplica;No Aplica
COSAM Conchalí;Conchalí;Calle;5860;Canberra;226233236;NO;No Aplica;No Aplica
Centro de Salud Familiar Marta Ugarte Román;Quilicura;Calle;460;Bernardo O'higgins;233286502;NO;No Aplica;No Aplica
Centro Odontológico Uno Salud Dental Quilicura;Quilicura;Calle;409;José Francisco Vergara, Locales 1 y 9;6007071010;NO;No Aplica;No Aplica
Centro Médico y Dental MegaSalud Quilicura;Quilicura;Avenida;581;Bernardo O'Higgins, Local 67, Piso 3;225707900;NO;No Aplica;No Aplica
SAPU Nº 1 Rodrigo Rojas Denegri;Quilicura;Calle;483;J. Pedro Escobar;227833621;SI;Urgencia Ambulatoria (SAPU);Largo
Centro Integramédica Norte;Huechuraba;Avenida;1737;Americo Vespucio, Mall Plaza Norte, Piso 3;222778700;NO;No Aplica;No Aplica
Centro de Salud Familiar Irene Frei de Cid;Quilicura;Calle;525;San Luis;226272445;NO;No Aplica;No Aplica
SAPU Nº 2 Irene Frei de Cid;Quilicura;Calle;525;San Luís;227833707;SI;Urgencia Ambulatoria (SAPU);Largo
Centro Comunitario de Salud Familiar Bicentenario;Lo Barnechea;Calle;229;Getsemani;229558146;NO;No Aplica;No Aplica
COSAM Quilicura;Quilicura;Calle;330;San Luis;225751350;NO;No Aplica;No Aplica
Centro de Salud Mutual CChC Quilicura;Quilicura;Calle;7500;Panamericana Norte;226235564;NO;No Aplica;No Aplica
Centro Comunitario de Salud Familiar Beato Padre Hurtado;Quilicura;Calle;551;Parroquia Nuestra Señora del Carmen;Pendiente;NO;No Aplica;No Aplica
Clínica Alemana de La Dehesa;Lo Barnechea;Avenida;12205;José Alcalde Délano;229107000;SI;Urgencia Hospitalaria (UEH);No Aplica
Clínica MEDS La Dehesa;Lo Barnechea;Avenida;10581;José Alcalde Délano;224996500;NO;No Aplica;No Aplica
Centro de Salud Familiar Dr. Salvador Allende Gossens;Huechuraba;Avenida;6061;Recoleta;227198200;NO;No Aplica;No Aplica
Centro Comunitario de Salud Familiar Los Libertadores;Huechuraba;Calle;1925;San Pedro de Atacama;222493123;NO;No Aplica;No Aplica
SAPU Libertadores;Huechuraba;Calle;1925;San Pedro de Atacama;222493123;SI;Urgencia Ambulatoria (SAPU);Corto
Instituto Médico el Arrayán;Lo Barnechea;Calle;17040;Camino El Alto;223216506;NO;No Aplica;No Aplica
Centro Comunitario de Salud Familiar La Foresta;Quilicura;Calle;434;Sotaqui;Pendiente;NO;No Aplica;No Aplica
Centro Médico Clínica Santa María La Dehesa;Lo Barnechea;Avenida;1445;La Dehesa;223308430;NO;No Aplica;No Aplica
Centro de Cadera Dr. Mardones;Lo Barnechea;Avenida;10545;José Alcalde Délano, oficina 205-206;229297370;NO;No Aplica;No Aplica
Centro Médico Clínica Alemana (La Dehesa);Lo Barnechea;Avenida;1908;El Rodeo;225861707;NO;No Aplica;No Aplica
Centro Comunitario de Salud Familiar Cerro 18;Lo Barnechea;Calle;1050;Circunvalación Norte;225759872;NO;No Aplica;No Aplica
Centro Vida Integra Quilicura;Quilicura;Avenida;334;Bernardo O'Higgins;224107400;NO;No Aplica;No Aplica
Centro de Salud Familiar Presidente Salvador Allende Gossens;Quilicura;Calle;290;Santa Luisa;226072180;NO;No Aplica;No Aplica
SAPU Presidente Salvador Allende Gossens;Quilicura;Calle;290;Santa Luisa;226073219;SI;Urgencia Ambulatoria (SAPU);Corto
Centro Médico Salud Asistencia;Huechuraba;Avenida;7323;Pedro Fontova;224591241- 224592315;NO;No Aplica;No Aplica
Centro de Salud Familiar Manuel Bustos Huerta;Quilicura;Avenida;486;Lo Cruzat;226271398;NO;No Aplica;No Aplica
Centro de Salud Familiar Dr. Victor Castro Wiren;Huechuraba;Avenida;1597;El Guanaco Norte;Pendiente;NO;No Aplica;No Aplica
Centro Odontológico Uno Salud Dental La Dehesa;Lo Barnechea;Avenida;12850;El Rodeo, Local 60;227638962;NO;No Aplica;No Aplica
Posta de Salud Rural de Farellones;Lo Barnechea;Calle;S/N;Camino a Farellones;222224591;NO;No Aplica;No Aplica
COSAM Lo Barnechea;Lo Barnechea;Calle;1873;Padre Alfredo Arteaga;229557110;NO;No Aplica;No Aplica
Centro de Salud Familiar Lo Barnechea;Lo Barnechea;Avenida;13533;El Rodeo;227573442;NO;No Aplica;No Aplica
SAPU Lo Barnechea;Lo Barnechea;Avenida;13533;El Rodeo;227573443;SI;Urgencia Ambulatoria (SAPU);Largo
Clínica Monteblanco;Lo Barnechea;Calle;18780;Camino a Farellones, km. 4;223215000;NO;No Aplica;No Aplica
Centro Asistencial AChS Quilicura;Quilicura;Calle;9400;Panamericana Norte;226634100;NO;No Aplica;No Aplica
Centro Comunitario de Salud Familiar Sol de Septiembre;Lampa;Calle;367;Arco Iris;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Las Canteras;Colina;Calle;159;Fermín Vergara;Pendiente;NO;No Aplica;No Aplica
Centro Médico Clínica Alemana de Chicureo;Colina;Avenida;S/N;Camino Chicureo, Lote A-2 (Av. Chicureo con Av. El Valle);222101111;NO;No Aplica;No Aplica
SAPU José Bauzá Frau;Lampa;Calle;898;Sargento Aldea;228796225;SI;Urgencia Ambulatoria (SAPU);Largo
Centro de Salud Familiar José Bauza Frau;Lampa;Calle;1239;Barros Luco;228421039;NO;No Aplica;No Aplica
COSAM Lampa;Lampa;Calle;735;Directora María Mella;225751449;NO;No Aplica;No Aplica
Centro Médico Clinica Las Condes de Chicureo (Servicios de Salud Integrados S.A.);Colina;Avenida;S/N;Chicureo;Pendiente;NO;No Aplica;No Aplica
VACUNATORIO CHICUREO SpA;Colina;Pendiente;Pendiente;Condominio El Algarrobal 1, Sitio R-16, oficina 207;981585385;NO;No Aplica;No Aplica
Posta de Salud Rural Los Ingleses;Colina;Calle;S/N;Hermanos Carrera, Aldea Los Ingleses;Pendiente;NO;No Aplica;No Aplica
SUR Batuco;Lampa;Calle;180;Santa Elena;225751581;SI;Urgencia Ambulatoria (SUR);No Aplica
Centro de Salud Familiar Batuco;Lampa;Calle;180;Santa Elena;225751581;NO;No Aplica;No Aplica
Posta de Salud Rural Santa Marta de Liray;Colina;Calle;S/N;Camino La Capilla;Pendiente;NO;No Aplica;No Aplica
Centro Comunitario de Salud Familiar Batuco;Lampa;Avenida;S/N;Argentina;Pendiente;NO;No Aplica;No Aplica
Centro Asistencial AChS Colina;Colina;Calle;85;General San Martín;228441513;NO;No Aplica;No Aplica
SAR Colina;Colina;Calle;77;Carretera General San Martín;228445026;SI;Urgencia ambulatoria (SAR);No Aplica
Centro de Salud Familiar Colina;Colina;Calle;540;Alpatacal;800500151;NO;No Aplica;No Aplica
COSAM Colina;Colina;Pasaje;269;Amanda Labarca;228441851;NO;No Aplica;No Aplica
Centro de Salud Familiar Esmeralda;Colina;Calle;S/N;Carretera General San Martín, Km. 31;225751450;NO;No Aplica;No Aplica
SAPU Esmeralda;Colina;Calle;S/N;Carretera General San Martín, Km. 31;225751450;SI;Urgencia Ambulatoria (SAPU);Corto
Centro Comunitario de Salud Familiar Esmeralda;Colina;Calle;2008;Atena;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Polpaico;Tiltil;Calle;S/N;Estación Principal y Darío Ovalle;Pendiente;NO;No Aplica;No Aplica
Centro Medico Huertos Familiares;Tiltil;Avenida;361;3 Oriente, Huertos Familiares;232504433;NO;No Aplica;No Aplica
Centro de Salud Familiar Huertos Familiares;Tiltil;Calle;221;3 Oriente;225751450;NO;No Aplica;No Aplica
SUR Huertos Familiares;Tiltil;Calle;221;3 Oriente;225751450;SI;Urgencia Ambulatoria (SUR);No Aplica
COSAM Til Til;Tiltil;Calle;100;Daniel Moya;225751750;NO;No Aplica;No Aplica
Hospital de Til Til;Tiltil;Calle;100;Daniel Moya;225751700;SI;Urgencia Hospitalaria (UEH);No Aplica
Posta de Salud Rural Colorado;Colina;Calle;S/N;Calle Colorado sitio 4 D, Aldea El Colorado;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Chacabuco (Colina);Colina;Calle;S/N;Carretera San Martín Km. 51, Aldea Chacabuco;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Rungue;Tiltil;Calle;S/N;Estación;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural La Capilla de Caleu;Tiltil;Calle;S/N;Caserío Capilla de Caleu;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Montenegro;Tiltil;Calle;S/N;Larga;Pendiente;NO;No Aplica;No Aplica
Centro Logístico de Vacunación MINSAL;Ñuñoa;Pendiente;Pendiente;Pendiente;Pendiente;NO;No Aplica;No Aplica
Centro de Registro de Vacunas Covid;Santiago;;;;;NO;No Aplica;No Aplica
Centro de Salud Familiar Matta Sur;Santiago;Calle;945;Ñuble;224985386;NO;No Aplica;No Aplica
SAR La Bandera;San Ramón;Avenida;9250;La Bandera;224058830 - 224058831;SI;Urgencia Ambulatoria (SAPU);Pendiente
INNOVATION HEALTH;Las Condes;Avenida;4100;Avda. Apoquindo (Oficina 701);56 930503578, 56 952303092;NO;No Aplica;No Aplica
Centro de Salud Familiar Las Torres;Peñalolén;Avenida;5511;Principal;229397315;NO;No Aplica;No Aplica
Vacunatorio Patagonia;Las Condes;Avenida;9500;Camino El Alba Nro.( oficina 101);232244574;NO;No Aplica;No Aplica
INTEGRAMEDICA INDEPENDENCIA;Independencia;Avenida;1121;Profesor Zañartu;Pendiente;NO;No Aplica;No Aplica
Centro Dental REDSalud La Dehesa;Lo Barnechea;Avenida;1872;Luis Bascuñan;6007186000;NO;No Aplica;No Aplica
Workmed Salud Ocupacional;Providencia;Avenida;425;Manuel Montt (oficina 501 );56233296769;NO;No Aplica;No Aplica
Clínica Apoquindo;Las Condes;Avenida;4775;Apoquindo (Local 4);998706619;NO;No Aplica;No Aplica
CECOSF LUMEN;Maipú;Calle;3756;Lumen;56953974845;NO;No Aplica;No Aplica
Centro Medico y Dental Del Valle;Pudahuel;Avenida;1022;Avda. Las Flores # 1022;933870598;NO;No Aplica;No Aplica
CENTRO DE ATENCION DE Salud FLUOR MUTUAL DE SEGURIDAD DE LA CAMARA CHILENA DE LA CONSTRUCCION;Las Condes;Avenida;3320;REYES LAVALLE 3320 , LOCAL 1-B;Pendiente;NO;No Aplica;No Aplica
INTEGRAMEDICA VITACURA;Vitacura;Avenida;4705;VITACURA;982995026;NO;No Aplica;No Aplica
VAXPROSalud;Providencia;Calle;2923;Avda. Eliodoro Yañez # 2923;Pendiente;NO;No Aplica;No Aplica
Centro Médico y Dental Arauco Salud;Las Condes;Avenida;5413;Kennedy;Pendiente;NO;No Aplica;No Aplica
BUPA SPORT;Las Condes;Avenida;8840;Las Condes;227828190;NO;No Aplica;No Aplica
KUME FELEN SPA;Buin;Avenida;115;Avda. José Joaquín Pérez;Pendiente;NO;No Aplica;No Aplica
LABORATORIO NÚCLEO LAB SpA.;Pedro Aguirre Cerda;Avenida;4676;Club Hípico;Pendiente;NO;No Aplica;No Aplica
Centro Médico RedSalud Barrio Independencia;Independencia;Avenida;565;Avda. Independencia;Pendiente;NO;No Aplica;No Aplica
Centro Médico del Trabajador Providencia;Providencia;Calle;2050;Barcelona;(+56) 2 25835531;NO;No Aplica;No Aplica
MEGASalud AGUSTINAS;Santiago;Calle;641;Agustinas;6007186000;NO;No Aplica;No Aplica
CMT Salud Santiago Centro;Santiago;Calle;354;Santa Victoria;(+56) 2 2634 2492;NO;No Aplica;No Aplica
CMT Salud La Florida;La Florida;Calle;6969;Av. Vicuña Mackenna Oriente;(+56) 2 2595 2659;NO;No Aplica;No Aplica
Centro Atencion de Salud Mutual Providencia;Providencia;Calle;438;Avda. Pedro de Valdivia # 438;22876 5723;NO;No Aplica;No Aplica
Laboratorio Médico Bioclinic;Providencia;Calle;382;Los Leones;323722566;NO;No Aplica;No Aplica
SONORAD ALAMEDA;Santiago;Avenida;1529;Libertador Bernardo O’Higgins;(+56) 982188765;NO;No Aplica;No Aplica
Centro Médico Clínica Las Condes_Peñalolen;Peñalolén;Calle;8950;Avda. Los Presidentes;226108000;SI;Urgencia ambulatoria;No Aplica
Procedimientos Odontológicos Maritza Salas Vega;La Cisterna;Calle;8471;Gran Avenida;(+56) 229454359;Pendiente;Pendiente;No Aplica
